coord,weather,base,main,visibility,wind,clouds,dt,sys,timezone,id,name,cod
"{'lon': -6.2672, 'lat': 53.344}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",stations,"{'temp': 11.98, 'feels_like': 11.17, 'temp_min': 10.89, 'temp_max': 12.36, 'pressure': 997, 'humidity': 74, 'sea_level': 997, 'grnd_level': 982}",10000,"{'speed': 8.75, 'deg': 210}",{'all': 20},1740159602,"{'type': 2, 'id': 2091862, 'country': 'IE', 'sunrise': 1740123038, 'sunset': 1740160024}",0,2964574,Dublin,200
